timestamp,x,y,z,X2,Y2,Z2
"2022-03-28 14:10:54",-50,27,-202,57,52,-236
"2022-03-28 14:10:54",-52,27,-200,58,52,-235
"2022-03-28 14:10:56",-51,26,-202,58,51,-235
"2022-03-28 14:10:56",-51,26,-201,58,52,-235
"2022-03-28 14:10:56",-51,26,-199,59,50,-235
"2022-03-28 14:10:56",-51,26,-201,59,52,-236
"2022-03-28 14:10:56",-53,26,-200,59,52,-234
"2022-03-28 14:10:58",-50,25,-201,58,53,-235
"2022-03-28 14:10:58",-49,26,-201,58,53,-236
"2022-03-28 14:10:58",-50,25,-201,58,52,-237
"2022-03-28 14:11:01",-51,23,-208,56,45,-242
"2022-03-28 14:11:01",-51,23,-209,57,41,-241
"2022-03-28 14:11:01",-48,24,-199,56,44,-236
"2022-03-28 14:11:04",-50,24,-199,57,49,-232
"2022-03-28 14:11:04",-51,25,-201,58,52,-236
"2022-03-28 14:11:04",-53,27,-201,58,56,-237
"2022-03-28 14:11:04",-52,27,-203,58,59,-234
"2022-03-28 14:11:04",-51,26,-200,56,60,-233
"2022-03-28 14:11:04",-50,26,-201,56,59,-232
"2022-03-28 14:11:04",-50,26,-201,57,55,-234
"2022-03-28 14:11:04",-50,26,-200,56,51,-236
"2022-03-28 14:11:04",-51,25,-203,59,50,-237
"2022-03-28 14:11:04",-50,24,-204,59,51,-239
"2022-03-28 14:11:04",-50,26,-203,60,54,-239
"2022-03-28 14:11:04",-51,26,-201,60,55,-237
"2022-03-28 14:11:04",-51,26,-201,57,56,-236
"2022-03-28 14:11:04",-51,27,-199,59,57,-233
"2022-03-28 14:11:04",-51,26,-199,58,57,-234
"2022-03-28 14:11:05",-50,26,-200,60,55,-238
"2022-03-28 14:11:05",-50,25,-198,60,53,-237
"2022-03-28 14:11:05",-52,26,-201,60,50,-238
"2022-03-28 14:11:05",-50,25,-203,60,48,-239
"2022-03-28 14:11:05",-51,27,-204,59,46,-238
"2022-03-28 14:11:05",-50,26,-201,60,48,-237
"2022-03-28 14:11:07",-51,28,-199,60,51,-236
"2022-03-28 14:11:07",-51,28,-201,60,49,-238
"2022-03-28 14:11:07",-52,28,-202,59,47,-239
"2022-03-28 14:11:07",-52,28,-202,61,47,-236
"2022-03-28 14:11:07",-51,29,-200,59,46,-235
"2022-03-28 14:11:07",-52,26,-201,61,46,-234
"2022-03-28 14:11:07",-51,29,-199,60,46,-235
"2022-03-28 14:11:07",-51,30,-198,60,49,-235
"2022-03-28 14:11:09",-52,28,-201,58,49,-235
"2022-03-28 14:11:09",-52,30,-200,58,47,-237
"2022-03-28 14:11:10",-54,28,-199,57,47,-235
"2022-03-28 14:11:11",-49,27,-201,57,50,-235
"2022-03-28 14:11:11",-51,27,-200,57,51,-234
"2022-03-28 14:11:11",-49,27,-201,60,51,-235
"2022-03-28 14:11:11",-49,27,-200,59,51,-236
"2022-03-28 14:11:11",-50,28,-200,59,52,-235
"2022-03-28 14:11:11",-50,28,-201,59,50,-236
"2022-03-28 14:11:11",-51,29,-200,57,51,-238
"2022-03-28 14:11:11",-50,28,-201,59,48,-235
"2022-03-28 14:11:54",-53,29,-199,59,50,-236
"2022-03-28 14:11:54",-53,28,-200,59,51,-236
"2022-03-28 14:11:54",-50,28,-201,59,50,-235
"2022-03-28 14:11:55",-51,27,-200,58,53,-235
"2022-03-28 14:11:55",-49,28,-200,59,52,-236
"2022-03-28 14:11:55",-51,28,-200,58,54,-234
"2022-03-28 14:11:57",-50,27,-201,59,53,-235
"2022-03-28 14:11:57",-50,27,-201,59,53,-236
"2022-03-28 14:11:57",-50,25,-199,57,53,-234
"2022-03-28 14:11:57",-49,26,-200,58,52,-235
"2022-03-28 14:11:59",-51,26,-200,58,52,-236
"2022-03-28 14:11:59",-50,27,-201,57,51,-235
"2022-03-28 14:11:59",-50,28,-201,58,51,-235
"2022-03-28 14:11:59",-52,29,-198,58,52,-235
"2022-03-28 14:12:00",-49,27,-201,58,52,-236
"2022-03-28 14:12:00",-49,27,-200,58,52,-237
"2022-03-28 14:12:00",-49,26,-199,57,52,-236
"2022-03-28 14:12:00",-50,27,-199,57,52,-235
"2022-03-28 14:12:00",-50,25,-200,58,52,-235
"2022-03-28 14:12:01",-50,28,-200,57,52,-236
"2022-03-28 14:12:01",-48,25,-200,58,53,-235
"2022-03-28 14:12:01",-50,26,-200,58,53,-234
"2022-03-28 14:12:01",-50,27,-200,58,53,-234
"2022-03-28 14:12:01",-50,27,-200,58,54,-235
"2022-03-28 14:12:01",-50,25,-201,59,54,-236
"2022-03-28 14:12:02",-51,27,-200,59,52,-235
"2022-03-28 14:12:02",-51,27,-201,57,53,-237
"2022-03-28 14:12:02",-51,27,-199,59,52,-236
"2022-03-28 14:12:03",-49,26,-200,58,53,-234
"2022-03-28 14:12:03",-50,26,-200,58,53,-236
"2022-03-28 14:12:03",-51,27,-199,58,53,-235
"2022-03-28 14:12:03",-50,27,-201,58,53,-236
"2022-03-28 14:12:03",-50,27,-200,58,53,-236
"2022-03-28 14:12:03",-51,27,-201,59,53,-234
"2022-03-28 14:12:04",-49,26,-199,58,53,-234
"2022-03-28 14:12:04",-50,27,-201,59,52,-236
"2022-03-28 14:12:06",-50,27,-200,58,54,-235
"2022-03-28 14:12:06",-50,26,-199,57,53,-235
"2022-03-28 14:12:06",-51,26,-200,58,53,-235
"2022-03-28 14:12:08",-49,29,-202,57,54,-236
"2022-03-28 14:12:08",-50,26,-199,58,55,-234
"2022-03-28 14:12:08",-50,27,-200,59,52,-234
"2022-03-28 14:12:08",-50,25,-200,57,55,-234
"2022-03-28 14:12:08",-50,27,-201,58,53,-234
"2022-03-28 14:12:10",-50,26,-201,58,53,-235
"2022-03-28 14:12:10",-51,26,-202,57,52,-236
"2022-03-28 14:12:10",-49,26,-202,57,53,-235
"2022-03-28 14:12:10",-50,26,-202,58,52,-235
"2022-03-28 14:12:12",-51,25,-202,59,53,-234
"2022-03-28 14:12:12",-51,26,-201,57,52,-236
"2022-03-28 14:12:12",-50,25,-200,57,53,-236
"2022-03-28 14:12:12",-50,26,-200,58,52,-235
"2022-03-28 14:12:12",-51,25,-201,57,53,-235
"2022-03-28 14:12:13",-51,26,-202,58,52,-236
"2022-03-28 14:12:13",-50,26,-201,59,51,-236
"2022-03-28 14:12:13",-51,26,-198,57,52,-235
"2022-03-28 14:12:15",-50,27,-201,57,52,-235
"2022-03-28 14:12:15",-51,26,-200,58,51,-234
"2022-03-28 14:12:17",-50,26,-201,58,52,-236
"2022-03-28 14:12:17",-51,26,-201,57,52,-236
"2022-03-28 14:12:17",-49,27,-201,57,53,-235
"2022-03-28 14:12:17",-50,26,-200,58,53,-235
"2022-03-28 14:12:17",-50,25,-200,58,53,-234
"2022-03-28 14:12:17",-51,25,-201,57,53,-234
"2022-03-28 14:12:17",-49,25,-200,57,53,-235
"2022-03-28 14:12:17",-49,25,-200,58,52,-235
