"2022-03-29 17:23:45",80,15,-234,-40,33,-199
"2022-03-29 17:23:45",84,12,-230,-44,32,-203
"2022-03-29 17:23:45",85,11,-233,-44,33,-201
"2022-03-29 17:23:45",83,11,-239,-43,35,-198
"2022-03-29 17:23:45",77,14,-242,-41,37,-202
"2022-03-29 17:23:46",77,14,-236,-39,36,-207
"2022-03-29 17:23:46",83,8,-238,-42,31,-203
"2022-03-29 17:23:48",84,24,-239,-39,30,-204
"2022-03-29 17:23:51",81,16,-233,-38,30,-195
"2022-03-29 17:23:51",86,17,-233,-43,27,-201
"2022-03-29 17:23:51",81,9,-235,-42,31,-203
"2022-03-29 17:23:51",91,8,-242,-41,35,-206
"2022-03-29 17:23:51",84,7,-243,-36,37,-205
"2022-03-29 17:23:51",82,13,-243,-39,32,-203
"2022-03-29 17:23:51",79,16,-238,-38,32,-203
"2022-03-29 17:23:51",80,20,-233,-41,36,-204
"2022-03-29 17:23:51",78,18,-235,-41,40,-201
"2022-03-29 17:23:51",79,10,-237,-35,50,-197
"2022-03-29 17:23:52",77,8,-239,-35,53,-197
"2022-03-29 17:23:52",81,5,-235,-33,53,-198
"2022-03-29 17:23:52",78,9,-235,-37,47,-201
"2022-03-29 17:23:52",90,25,-234,-35,42,-200
"2022-03-29 17:23:52",82,25,-236,-39,41,-201
"2022-03-29 17:23:52",80,21,-239,-42,45,-196
"2022-03-29 17:23:52",81,11,-235,-43,49,-199
"2022-03-29 17:23:52",83,5,-239,-39,54,-200
"2022-03-29 17:23:52",88,6,-235,-39,53,-199
"2022-03-29 17:23:52",88,11,-239,-37,47,-200
"2022-03-29 17:23:53",86,19,-240,-36,43,-202
"2022-03-29 17:23:53",81,17,-239,-35,40,-202
"2022-03-29 17:23:53",73,8,-235,-36,42,-202
"2022-03-29 17:23:53",76,5,-235,-40,46,-196
"2022-03-29 17:23:53",84,3,-234,-44,45,-194
"2022-03-29 17:23:56",77,8,-235,-39,27,-205
"2022-03-29 17:23:56",89,1,-236,-38,43,-205
"2022-03-29 17:23:58",84,5,-232,-33,51,-199
"2022-03-29 17:24:00",74,17,-248,-46,38,-198
"2022-03-29 17:24:01",71,16,-234,-32,35,-208
"2022-03-29 17:24:01",75,14,-231,-25,38,-206
"2022-03-29 17:24:01",80,10,-239,-25,41,-201
"2022-03-29 17:24:05",80,23,-228,-44,36,-206
"2022-03-29 17:24:05",132,72,-237,-34,35,-200
"2022-03-29 17:24:05",85,29,-245,-27,35,-197
"2022-03-29 17:24:05",81,24,-242,-31,35,-202
"2022-03-29 17:24:05",76,16,-233,-36,33,-208
"2022-03-29 17:24:05",81,15,-237,-42,36,-204
"2022-03-29 17:24:05",76,15,-244,-38,39,-195
"2022-03-29 17:24:05",78,24,-241,-34,44,-196
"2022-03-29 17:24:05",77,23,-231,-30,43,-203
"2022-03-29 17:24:06",85,22,-228,-30,34,-207
"2022-03-29 17:24:06",85,10,-239,-31,27,-200
"2022-03-29 17:24:06",84,7,-249,-39,29,-199
"2022-03-29 17:24:08",75,14,-241,-30,37,-196
"2022-03-29 17:24:08",81,11,-232,-36,29,-203
"2022-03-29 17:24:08",85,23,-242,-38,38,-198
"2022-03-29 17:24:08",83,21,-235,-34,36,-206
"2022-03-29 17:24:10",81,17,-234,-36,37,-205
"2022-03-29 17:24:10",82,17,-235,-38,37,-198
"2022-03-29 17:24:11",88,20,-238,-36,37,-195
"2022-03-29 17:24:12",84,20,-229,-40,33,-204
"2022-03-29 17:24:12",88,24,-229,-38,32,-202
"2022-03-29 17:24:12",85,20,-242,-33,31,-197
"2022-03-29 17:24:12",82,14,-241,-38,33,-202
"2022-03-29 17:24:13",79,21,-233,-41,35,-203
"2022-03-29 17:24:14",86,17,-233,-42,36,-205
"2022-03-29 17:24:14",77,12,-237,-40,32,-197
"2022-03-29 17:24:14",88,19,-235,-38,33,-197
"2022-03-29 17:24:14",92,20,-230,-39,29,-204
"2022-03-29 17:24:14",89,16,-235,-40,31,-204
"2022-03-29 17:24:15",82,22,-242,-39,30,-200
"2022-03-29 17:24:16",82,18,-234,-40,34,-200
"2022-03-29 17:24:19",82,22,-241,-35,31,-200
"2022-03-29 17:24:22",78,15,-233,-36,35,-201
"2022-03-29 17:24:23",81,14,-232,-40,38,-205
"2022-03-29 17:24:23",82,16,-238,-38,35,-203
"2022-03-29 17:24:23",82,18,-242,-38,31,-199
"2022-03-29 17:24:23",81,18,-239,-39,33,-203
"2022-03-29 17:24:23",79,16,-234,-38,33,-204
"2022-03-29 17:24:23",80,15,-234,-40,33,-202
"2022-03-29 17:24:23",83,16,-236,-39,33,-195
"2022-03-29 17:24:23",84,18,-237,-42,33,-198
"2022-03-29 17:24:23",84,20,-233,-42,35,-203
"2022-03-29 17:24:24",82,18,-235,-39,34,-206
"2022-03-29 17:24:24",80,17,-241,-37,35,-202
"2022-03-29 17:24:24",87,16,-242,-36,36,-199
"2022-03-29 17:24:24",82,12,-239,-36,36,-201
"2022-03-29 17:24:24",83,14,-233,-39,37,-204
"2022-03-29 17:24:24",84,16,-231,-37,37,-202
"2022-03-29 17:24:24",85,16,-234,-37,36,-199
"2022-03-29 17:24:24",94,27,-236,-36,36,-197
"2022-03-29 17:24:24",84,20,-238,-35,34,-199
"2022-03-29 17:24:24",81,17,-234,-35,32,-206
"2022-03-29 17:24:24",90,21,-239,-36,32,-208
"2022-03-29 17:24:25",85,17,-236,-36,31,-200
"2022-03-29 17:24:25",87,16,-239,-36,31,-199
"2022-03-29 17:24:25",88,20,-236,-34,32,-199
"2022-03-29 17:24:25",83,17,-232,-36,33,-204
"2022-03-29 17:24:25",80,18,-234,-37,34,-206
"2022-03-29 17:24:25",85,19,-238,-34,33,-202
"2022-03-29 17:24:25",83,17,-239,-35,32,-200
"2022-03-29 17:24:25",90,22,-236,-36,31,-201
"2022-03-29 17:24:25",86,19,-232,-36,30,-205
"2022-03-29 17:24:25",86,20,-231,-39,32,-202
"2022-03-29 17:24:26",83,21,-236,-36,32,-198
"2022-03-29 17:24:26",82,21,-239,-37,34,-199
"2022-03-29 17:24:26",82,21,-235,-37,32,-205
"2022-03-29 17:24:26",84,19,-235,-37,31,-207
"2022-03-29 17:24:26",82,18,-238,-36,33,-201
"2022-03-29 17:24:27",80,18,-236,-36,37,-204
"2022-03-29 17:24:27",78,20,-236,-34,34,-199
"2022-03-29 17:24:27",77,18,-233,-36,35,-202
"2022-03-29 17:24:27",77,15,-234,-35,34,-203
"2022-03-29 17:24:27",77,15,-238,-35,35,-202
"2022-03-29 17:24:28",80,15,-241,-35,34,-199
"2022-03-29 17:24:29",85,21,-236,-36,34,-205
"2022-03-29 17:24:31",81,19,-235,-38,35,-200
"2022-03-29 17:24:31",84,18,-242,-40,33,-203
"2022-03-29 17:24:31",82,16,-237,-40,33,-198
"2022-03-29 17:24:31",83,16,-234,-40,36,-201
"2022-03-29 17:24:31",84,17,-233,-38,37,-204
"2022-03-29 17:24:31",84,16,-234,-35,39,-198
"2022-03-29 17:24:31",83,19,-239,-36,38,-202
"2022-03-29 17:24:31",82,19,-236,-38,34,-201
"2022-03-29 17:24:32",80,17,-236,-39,32,-207
"2022-03-29 17:24:32",83,18,-237,-35,34,-195
"2022-03-29 17:24:32",83,18,-236,-34,37,-203
"2022-03-29 17:24:32",82,20,-233,-35,36,-202
"2022-03-29 17:24:32",80,20,-237,-35,35,-205
"2022-03-29 17:24:32",79,19,-241,-39,33,-205
"2022-03-29 17:24:32",77,17,-239,-37,34,-199
"2022-03-29 17:24:32",77,17,-237,-38,38,-201
"2022-03-29 17:24:35",75,19,-234,-37,32,-201
"2022-03-29 17:24:37",79,21,-239,-37,32,-199
"2022-03-29 17:24:37",79,21,-238,-39,31,-203
"2022-03-29 17:24:37",79,19,-234,-40,30,-202
"2022-03-29 17:24:37",81,19,-236,-39,29,-202
"2022-03-29 17:24:37",81,15,-237,-38,31,-202
"2022-03-29 17:24:37",84,17,-237,-37,30,-199
"2022-03-29 17:24:38",83,18,-238,-37,31,-204
"2022-03-29 17:24:38",82,18,-236,-39,31,-204
"2022-03-29 17:24:38",82,19,-236,-40,31,-202
"2022-03-29 17:24:38",83,20,-237,-39,31,-200
"2022-03-29 17:24:38",85,17,-235,-40,31,-197
"2022-03-29 17:24:38",82,17,-234,-38,34,-200
"2022-03-29 17:24:38",84,15,-232,-37,35,-202
"2022-03-29 17:24:38",82,15,-236,-37,36,-204
"2022-03-29 17:24:38",85,17,-236,-37,35,-200
"2022-03-29 17:24:38",84,20,-238,-38,33,-201
"2022-03-29 17:24:38",85,20,-238,-40,33,-203
"2022-03-29 17:24:39",82,18,-231,-40,32,-201
"2022-03-29 17:24:39",83,19,-234,-38,33,-202
"2022-03-29 17:24:39",84,18,-233,-38,33,-199
"2022-03-29 17:24:39",84,17,-235,-36,32,-199
"2022-03-29 17:24:39",82,20,-235,-37,31,-201
"2022-03-29 17:24:39",80,22,-236,-41,30,-204
"2022-03-29 17:24:39",81,22,-239,-41,31,-204
"2022-03-29 17:24:39",80,20,-240,-39,30,-202
"2022-03-29 17:24:39",82,19,-235,-38,30,-200
"2022-03-29 17:24:40",82,19,-235,-38,31,-203
"2022-03-29 17:24:40",83,20,-233,-38,30,-200
"2022-03-29 17:24:41",84,18,-233,-39,33,-198
"2022-03-29 17:24:41",82,17,-238,-40,34,-201
"2022-03-29 17:24:41",81,19,-236,-39,34,-204
"2022-03-29 17:24:42",83,19,-236,-38,31,-206
"2022-03-29 17:24:42",83,19,-238,-37,31,-201
"2022-03-29 17:24:42",83,19,-237,-38,31,-205
"2022-03-29 17:24:43",84,17,-236,-38,32,-202
"2022-03-29 17:24:43",82,17,-236,-40,33,-199
"2022-03-29 17:24:43",85,18,-236,-41,33,-200
"2022-03-29 17:24:43",83,18,-232,-39,32,-202
"2022-03-29 17:24:43",85,18,-232,-39,32,-202
"2022-03-29 17:24:43",86,17,-233,-39,32,-201
"2022-03-29 17:24:43",85,17,-236,-37,34,-201
"2022-03-29 17:24:43",86,17,-236,-38,34,-201
"2022-03-29 17:24:43",85,18,-233,-40,34,-201
"2022-03-29 17:24:43",84,18,-235,-40,34,-202
"2022-03-29 17:24:44",83,18,-236,-40,33,-200
"2022-03-29 17:24:45",82,18,-236,-39,34,-198
"2022-03-29 17:24:45",79,18,-234,-37,34,-200
"2022-03-29 17:24:45",82,17,-233,-39,35,-202
"2022-03-29 17:24:45",84,18,-236,-38,34,-202
"2022-03-29 17:24:45",86,17,-238,-39,35,-201
"2022-03-29 17:24:46",87,17,-238,-39,34,-201
"2022-03-29 17:24:46",83,17,-234,-40,33,-203
"2022-03-29 17:24:46",85,17,-235,-39,34,-203
"2022-03-29 17:24:46",83,19,-235,-38,34,-202
"2022-03-29 17:24:46",86,20,-236,-38,33,-198
"2022-03-29 17:24:46",85,18,-237,-37,33,-198
"2022-03-29 17:24:46",81,16,-235,-39,34,-202
"2022-03-29 17:24:46",80,19,-239,-37,33,-200
"2022-03-29 17:24:46",81,19,-239,-37,32,-199
"2022-03-29 17:24:47",81,19,-237,-37,31,-201
"2022-03-29 17:24:47",81,20,-232,-37,32,-201
"2022-03-29 17:24:47",83,19,-234,-38,33,-203
"2022-03-29 17:24:47",84,17,-237,-38,34,-201
"2022-03-29 17:24:47",85,18,-238,-37,33,-201
"2022-03-29 17:24:47",84,18,-236,-40,33,-202
"2022-03-29 17:24:47",81,18,-233,-39,32,-202
"2022-03-29 17:24:47",82,19,-233,-39,32,-202
"2022-03-29 17:24:47",82,20,-235,-38,33,-200
"2022-03-29 17:24:49",81,18,-237,-38,34,-201
"2022-03-29 17:24:49",82,17,-234,-38,32,-201
"2022-03-29 17:24:49",82,18,-233,-40,31,-201
"2022-03-29 17:24:49",82,19,-234,-41,29,-200
"2022-03-29 17:24:49",83,20,-236,-40,30,-200
"2022-03-29 17:24:51",83,20,-238,-35,32,-202
"2022-03-29 17:24:51",84,21,-236,-39,31,-203
"2022-03-29 17:24:51",86,19,-237,-40,31,-204
"2022-03-29 17:24:51",85,18,-236,-42,31,-201
"2022-03-29 17:24:51",85,18,-236,-43,31,-200
"2022-03-29 17:24:51",83,18,-233,-40,31,-200
"2022-03-29 17:24:51",81,20,-233,-40,32,-201
"2022-03-29 17:24:51",82,21,-233,-35,30,-201
"2022-03-29 17:24:52",84,21,-234,-39,30,-200
"2022-03-29 17:24:52",84,20,-237,-39,30,-202
"2022-03-29 17:24:52",85,19,-237,-43,30,-202
"2022-03-29 17:24:52",83,17,-236,-42,32,-202
"2022-03-29 17:24:52",82,16,-237,-42,32,-202
"2022-03-29 17:24:52",84,18,-236,-40,32,-200
"2022-03-29 17:24:52",85,19,-236,-38,32,-199
"2022-03-29 17:24:52",85,19,-234,-37,33,-201
"2022-03-29 17:24:52",85,20,-234,-37,31,-201
"2022-03-29 17:24:52",86,17,-233,-40,32,-203
"2022-03-29 17:24:53",85,16,-236,-41,33,-202
"2022-03-29 17:24:53",85,18,-236,-41,31,-200
"2022-03-29 17:24:53",86,19,-236,-40,31,-202
"2022-03-29 17:24:53",86,21,-233,-38,31,-202
"2022-03-29 17:24:53",86,22,-234,-37,31,-203
"2022-03-29 17:24:54",84,17,-235,-39,30,-202
"2022-03-29 17:24:54",83,15,-236,-43,30,-202
"2022-03-29 17:24:54",83,18,-236,-43,31,-202
"2022-03-29 17:24:54",84,19,-237,-40,30,-201
"2022-03-29 17:24:54",84,20,-234,-39,30,-201
"2022-03-29 17:24:54",83,20,-233,-38,32,-203
"2022-03-29 17:24:54",82,17,-234,-38,32,-201
"2022-03-29 17:24:55",81,17,-236,-38,34,-199
"2022-03-29 17:24:55",83,16,-234,-40,32,-198
"2022-03-29 17:24:55",85,16,-237,-42,31,-205
"2022-03-29 17:24:55",86,19,-235,-40,33,-201
"2022-03-29 17:24:55",86,20,-237,-40,33,-202
"2022-03-29 17:24:55",85,18,-238,-35,33,-202
"2022-03-29 17:24:55",84,19,-236,-36,32,-204
"2022-03-29 17:24:55",84,19,-234,-36,33,-202
"2022-03-29 17:24:55",85,18,-233,-40,32,-199
"2022-03-29 17:24:55",87,17,-236,-41,32,-202
"2022-03-29 17:24:55",85,18,-233,-41,31,-196
"2022-03-29 17:24:56",86,18,-237,-37,32,-203
"2022-03-29 17:24:56",81,20,-234,-38,34,-201
"2022-03-29 17:24:56",83,21,-236,-36,31,-200
"2022-03-29 17:24:56",85,20,-238,-39,30,-203
"2022-03-29 17:24:56",85,19,-235,-42,30,-202
"2022-03-29 17:24:56",83,19,-234,-43,30,-203
"2022-03-29 17:24:58",84,16,-232,-39,32,-202
"2022-03-29 17:24:58",86,19,-236,-38,32,-206
"2022-03-29 17:24:58",85,22,-233,-37,31,-199
"2022-03-29 17:24:58",86,21,-241,-37,31,-205
"2022-03-29 17:24:58",83,18,-235,-38,31,-201
"2022-03-29 17:24:58",85,16,-240,-42,32,-208
"2022-03-29 17:24:59",86,20,-237,-38,30,-199
"2022-03-29 17:25:00",86,20,-234,-37,30,-198
"2022-03-29 17:25:00",85,20,-236,-35,33,-203
"2022-03-29 17:25:01",86,20,-238,-41,29,-207
"2022-03-29 17:25:02",86,17,-233,-39,31,-201
"2022-03-29 17:25:03",83,19,-235,-39,32,-204
"2022-03-29 17:25:55",81,21,-234,-36,31,-202
"2022-03-29 17:25:55",82,19,-236,-39,30,-201
"2022-03-29 17:25:55",85,17,-237,-42,29,-201
"2022-03-29 17:25:55",84,16,-236,-43,31,-203
"2022-03-29 17:25:55",84,17,-235,-39,34,-204
"2022-03-29 17:25:55",84,19,-235,-37,33,-201
"2022-03-29 17:25:56",82,19,-235,-35,30,-199
"2022-03-29 17:25:56",82,18,-235,-34,31,-202
"2022-03-29 17:25:56",82,19,-231,-36,30,-203
"2022-03-29 17:25:56",84,16,-234,-39,32,-202
"2022-03-29 17:25:57",87,17,-237,-42,37,-201
"2022-03-29 17:25:57",86,17,-237,-38,36,-203
"2022-03-29 17:25:58",84,18,-233,-41,34,-201
"2022-03-29 17:25:58",78,17,-235,-37,32,-201
"2022-03-29 17:26:00",81,22,-233,-34,32,-203
"2022-03-29 17:26:00",80,20,-234,-35,32,-204
"2022-03-29 17:26:00",83,16,-236,-37,33,-200
"2022-03-29 17:26:00",81,18,-239,-38,35,-200
"2022-03-29 17:26:00",80,16,-237,-39,37,-202
"2022-03-29 17:26:00",79,18,-236,-38,41,-202
"2022-03-29 17:26:01",79,19,-237,-35,40,-203
"2022-03-29 17:26:01",80,21,-238,-33,33,-202
"2022-03-29 17:26:01",80,20,-234,-31,30,-202
"2022-03-29 17:26:01",77,19,-234,-32,30,-203
"2022-03-29 17:26:01",79,19,-234,-32,32,-205
"2022-03-29 17:26:01",79,18,-235,-31,34,-202
"2022-03-29 17:26:01",78,19,-239,-29,36,-201
"2022-03-29 17:26:01",77,21,-238,-29,35,-201
"2022-03-29 17:26:01",77,23,-235,-27,36,-204
"2022-03-29 17:26:01",78,21,-235,-29,33,-206
"2022-03-29 17:26:02",77,20,-236,-31,31,-202
"2022-03-29 17:26:02",78,18,-239,-32,32,-201
"2022-03-29 17:26:02",78,18,-238,-31,35,-201
"2022-03-29 17:26:02",77,20,-235,-31,34,-202
"2022-03-29 17:26:02",80,20,-234,-29,33,-203
"2022-03-29 17:26:02",80,24,-235,-28,34,-201
"2022-03-29 17:26:02",80,24,-237,-28,30,-201
"2022-03-29 17:26:02",80,20,-236,-31,31,-202
"2022-03-29 17:26:02",80,19,-236,-32,33,-203
"2022-03-29 17:26:02",79,20,-236,-33,35,-204
"2022-03-29 17:26:03",80,21,-239,-33,37,-201
"2022-03-29 17:26:03",82,21,-237,-33,36,-201
"2022-03-29 17:26:03",81,23,-235,-31,35,-202
"2022-03-29 17:26:03",80,23,-234,-31,35,-203
"2022-03-29 17:26:03",79,21,-234,-28,33,-203
"2022-03-29 17:26:03",82,20,-235,-31,33,-200
"2022-03-29 17:26:03",81,20,-238,-32,35,-201
"2022-03-29 17:26:03",81,20,-235,-33,35,-201
"2022-03-29 17:26:03",82,22,-232,-32,33,-204
"2022-03-29 17:26:03",81,22,-236,-31,34,-204
"2022-03-29 17:26:03",80,21,-238,-28,35,-202
"2022-03-29 17:26:04",76,20,-238,-32,32,-204
"2022-03-29 17:26:04",76,21,-237,-33,31,-206
"2022-03-29 17:26:04",75,20,-238,-36,32,-202
"2022-03-29 17:26:04",76,19,-238,-38,31,-200
"2022-03-29 17:26:05",76,19,-238,-38,30,-200
"2022-03-29 17:26:05",77,19,-236,-38,32,-203
"2022-03-29 17:26:05",77,21,-235,-38,34,-202
"2022-03-29 17:26:05",75,22,-236,-37,35,-203
"2022-03-29 17:26:05",76,22,-238,-34,33,-200
"2022-03-29 17:26:05",76,20,-238,-36,33,-201
"2022-03-29 17:26:06",81,21,-237,-34,33,-202
"2022-03-29 17:26:06",80,24,-234,-31,32,-204
"2022-03-29 17:26:06",80,24,-235,-32,30,-204
"2022-03-29 17:26:06",82,20,-236,-35,29,-202
"2022-03-29 17:26:06",83,19,-236,-34,30,-201
"2022-03-29 17:26:06",87,22,-233,-32,32,-202
"2022-03-29 17:26:06",80,18,-235,-31,32,-203
"2022-03-29 17:26:06",79,23,-236,-30,33,-204
"2022-03-29 17:26:06",79,24,-238,-33,31,-202
"2022-03-29 17:26:06",81,23,-238,-33,30,-202
"2022-03-29 17:26:07",83,23,-236,-35,29,-203
"2022-03-29 17:26:07",83,22,-235,-35,32,-204
"2022-03-29 17:26:07",82,20,-235,-37,33,-202
"2022-03-29 17:26:07",82,22,-236,-35,33,-200
"2022-03-29 17:26:07",82,24,-236,-38,32,-200
"2022-03-29 17:26:07",80,25,-234,-38,30,-203
"2022-03-29 17:26:07",79,22,-235,-39,32,-202
"2022-03-29 17:26:07",80,19,-238,-37,33,-200
"2022-03-29 17:26:07",82,20,-237,-38,36,-202
"2022-03-29 17:26:07",80,19,-237,-39,36,-203
"2022-03-29 17:26:08",80,23,-237,-39,33,-203
"2022-03-29 17:26:08",81,24,-236,-39,34,-201
"2022-03-29 17:26:08",81,22,-237,-38,30,-200
"2022-03-29 17:26:08",80,18,-237,-38,32,-201
"2022-03-29 17:26:08",78,17,-236,-38,32,-203
"2022-03-29 17:26:08",79,14,-236,-38,32,-202
"2022-03-29 17:26:08",84,18,-235,-37,30,-201
"2022-03-29 17:26:09",81,17,-238,-33,33,-200
"2022-03-29 17:26:09",81,19,-235,-34,32,-201
"2022-03-29 17:26:09",79,24,-235,-35,33,-203
"2022-03-29 17:26:09",75,24,-237,-35,33,-201
"2022-03-29 17:26:09",75,22,-238,-34,32,-200
"2022-03-29 17:26:09",78,20,-237,-36,33,-201
"2022-03-29 17:26:09",80,19,-235,-36,34,-204
"2022-03-29 17:26:10",85,19,-234,-36,32,-203
"2022-03-29 17:26:10",84,19,-236,-39,33,-202
"2022-03-29 17:26:10",81,21,-237,-38,34,-201
"2022-03-29 17:26:10",79,20,-238,-35,34,-201
"2022-03-29 17:26:10",78,17,-236,-38,36,-202
"2022-03-29 17:26:10",79,16,-234,-35,36,-201
"2022-03-29 17:26:10",85,17,-234,-35,32,-200
"2022-03-29 17:26:10",86,17,-235,-36,32,-201
"2022-03-29 17:26:10",85,16,-235,-36,32,-201
"2022-03-29 17:26:10",82,18,-234,-38,34,-204
"2022-03-29 17:26:10",81,17,-237,-36,33,-203
"2022-03-29 17:26:11",80,18,-237,-38,31,-202
"2022-03-29 17:26:11",83,18,-239,-38,31,-202
"2022-03-29 17:26:11",86,17,-234,-36,28,-204
"2022-03-29 17:26:11",87,17,-232,-35,28,-204
"2022-03-29 17:26:11",84,18,-232,-37,31,-201
"2022-03-29 17:26:11",82,17,-236,-35,32,-200
"2022-03-29 17:26:11",79,19,-238,-36,34,-200
"2022-03-29 17:26:11",80,20,-237,-38,31,-201
"2022-03-29 17:26:11",82,23,-235,-39,32,-203
"2022-03-29 17:26:11",85,20,-234,-37,30,-204
"2022-03-29 17:26:12",84,19,-235,-37,34,-200
"2022-03-29 17:26:12",83,20,-235,-38,36,-200
"2022-03-29 17:26:12",80,21,-235,-39,35,-202
"2022-03-29 17:26:12",81,24,-235,-40,32,-201
"2022-03-29 17:26:12",85,22,-236,-41,31,-200
"2022-03-29 17:26:12",85,21,-237,-39,31,-201
"2022-03-29 17:26:12",84,18,-235,-37,33,-203
"2022-03-29 17:26:12",85,16,-235,-39,36,-203
"2022-03-29 17:26:12",81,18,-235,-39,36,-201
"2022-03-29 17:26:13",82,21,-238,-41,33,-200
"2022-03-29 17:26:13",83,20,-237,-40,31,-200
"2022-03-29 17:26:13",82,20,-235,-39,30,-203
"2022-03-29 17:26:13",84,17,-235,-37,32,-202
"2022-03-29 17:26:13",84,14,-234,-37,34,-202
"2022-03-29 17:26:13",86,15,-238,-35,33,-201
"2022-03-29 17:26:13",87,17,-236,-37,35,-200
"2022-03-29 17:26:13",84,20,-235,-39,32,-201
"2022-03-29 17:26:13",83,20,-232,-41,30,-202
"2022-03-29 17:26:13",82,21,-236,-40,30,-201
"2022-03-29 17:26:14",83,18,-238,-38,31,-202
"2022-03-29 17:26:14",83,16,-236,-33,33,-204
"2022-03-29 17:26:14",85,17,-233,-35,34,-203
"2022-03-29 17:26:14",82,20,-236,-38,34,-201
"2022-03-29 17:26:14",83,23,-238,-39,32,-200
"2022-03-29 17:26:14",81,22,-235,-40,32,-200
"2022-03-29 17:26:14",82,20,-234,-36,35,-202
"2022-03-29 17:26:14",85,17,-234,-37,33,-203
"2022-03-29 17:26:14",86,17,-236,-38,34,-201
"2022-03-29 17:26:14",88,19,-236,-39,34,-202
"2022-03-29 17:26:15",84,21,-235,-40,34,-201
"2022-03-29 17:26:15",82,22,-235,-40,34,-202
"2022-03-29 17:26:15",80,20,-234,-40,35,-203
"2022-03-29 17:26:15",81,19,-237,-38,35,-201
"2022-03-29 17:26:15",82,16,-236,-37,32,-200
"2022-03-29 17:26:15",85,14,-234,-37,32,-202
"2022-03-29 17:26:15",86,16,-233,-40,33,-203
"2022-03-29 17:26:15",86,16,-234,-38,35,-202
"2022-03-29 17:26:15",84,18,-237,-39,34,-202
"2022-03-29 17:26:15",81,18,-238,-39,33,-200
"2022-03-29 17:26:16",81,18,-236,-38,32,-202
"2022-03-29 17:26:16",82,17,-236,-36,31,-203
"2022-03-29 17:26:16",85,15,-235,-36,30,-202
"2022-03-29 17:26:16",85,16,-236,-35,31,-201
"2022-03-29 17:26:16",85,15,-238,-35,32,-200
"2022-03-29 17:26:16",81,18,-235,-39,34,-202
"2022-03-29 17:26:16",79,20,-235,-38,35,-202
"2022-03-29 17:26:16",79,21,-235,-38,33,-202
"2022-03-29 17:26:16",82,20,-237,-37,31,-201
"2022-03-29 17:26:16",84,20,-235,-38,31,-202
"2022-03-29 17:26:16",85,19,-236,-39,32,-202
"2022-03-29 17:26:17",83,21,-232,-39,33,-202
